OTU	log2FoldChange	p	padj	Domain	Phylum	Class	Order	Family	Genus	Species	density_min	density_max	sparsity_threshold	sparsity_apply	l2fc_threshold
OTU.2610	0.949877073709956	0.410877732227289	1	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.1812	0.149752183788799	0.512863167635001	1	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.13813	0.949877073709956	0.410877732227289	1	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.2726	-0.171710861173778	0.578656287999892	1	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	WD2101 soil group	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.1367	-0.95026287252365	0.950576325294139	1	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	NA	NA	1.72	1.75	0.3	all	0.25
OTU.3854	-0.331139013791444	0.574148863084836	1	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.1459	-0.479206139532145	0.828236811351006	1	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	CPla-3 termite group	uncultured planctomycete	uncultured planctomycete	1.72	1.75	0.3	all	0.25
OTU.1853	1.24968491938508	0.373622181517267	1	Bacteria	Planctomycetes	OM190	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.1363	0.676159646449633	0.324128122344992	1	Bacteria	Planctomycetes	Pla4 lineage	NA	NA	NA	NA	1.72	1.75	0.3	all	0.25
OTU.134	0.816465232842881	0.136023069928433	1	Bacteria	Acidobacteria	Subgroup 22	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.397	0.687279048476018	0.193739515637037	1	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.877	1.38051869662942	0.332725927964662	1	Bacteria	Acidobacteria	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Subgroup 10	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.451	-0.173790067868374	0.95665318968495	1	Bacteria	Acidobacteria	Holophagae	Subgroup 7	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.73	-0.831818522957809	0.999211296401265	1	Bacteria	Acidobacteria	Holophagae	Subgroup 7	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.360	-0.22351195063718	0.912555080579566	1	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	1.72	1.75	0.3	all	0.25
OTU.7386	-0.472585952438813	0.690189557144966	1	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.849	-0.815456725974507	0.965852669639455	1	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.3862	0.310466150557737	0.479406865555249	1	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.140	-0.651318994698168	0.997388063518393	1	Bacteria	Acidobacteria	Subgroup 6	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium	1.72	1.75	0.3	all	0.25
OTU.15765	-0.471363181086203	0.743001221097294	1	Bacteria	Acidobacteria	Subgroup 6	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.22043	-0.70386553748848	0.641015185657438	1	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.2000	1.24417650462316	0.137602788558517	1	Bacteria	Acidobacteria	Subgroup 6	NA	NA	NA	NA	1.72	1.75	0.3	all	0.25
OTU.17081	0.206069770123004	0.54070704918549	1	Bacteria	Acidobacteria	Subgroup 6	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.14445	-0.193019762977643	0.622508101090979	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.9165	-0.780169841835271	0.630161819786942	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.18638	0.500311907876576	0.374440732999385	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin063-1	NA	1.72	1.75	0.3	all	0.25
OTU.10517	1.48224328589984	0.341470219847034	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	uncultured bacterium	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.2475	-0.545818878278236	0.877300386317202	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.301	0.255254151483448	0.493429143878153	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.10432	0.897338793232322	0.385793990176644	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.4583	0.395293095381856	0.474267084340893	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	NA	1.72	1.75	0.3	all	0.25
OTU.1559	-0.443318624862931	0.702770674208327	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	metagenome	1.72	1.75	0.3	all	0.25
OTU.840	0.379829797309367	0.454667402300278	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured Verrucomicrobia bacterium	1.72	1.75	0.3	all	0.25
OTU.3130	-0.192037017951198	0.664081310561547	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.5476	0.52952139342873	0.45741915533033	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.3336	0.286640560101008	0.491601759075358	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Roseimicrobium	metagenome	1.72	1.75	0.3	all	0.25
OTU.8304	2.05628970946789	0.279832145773025	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.17322	1.12105023824363	0.187403465203837	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Chthoniobacterales	Chthoniobacteraceae	Candidatus Udaeobacter	uncultured bacterium	1.72	1.75	0.3	all	0.25
OTU.4557	1.09282050667229	0.129128988452581	1	Bacteria	Verrucomicrobia	Verrucomicrobiae	Methylacidiphilales	Methylacidiphilaceae	uncultured	Ambiguous_taxa	1.72	1.75	0.3	all	0.25
OTU.2807	-0.768996259650195	0.750057214388764	1	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1455	-0.481655985808565	0.955939555907366	1	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.889	2.08295221352517	0.0636989040219011	1	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.537	0.561589335506247	0.334961215025732	1	Bacteria	Chloroflexi	TK10	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.365	0.337080721146184	0.479723556903641	1	Bacteria	Chloroflexi	TK10	NA	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.2353	2.8938819156716	0.0107015219038778	0.66144513044181	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1403	1.05914890522888	0.211768885212204	1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.6850	0.21162442146988	0.525385196882919	1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.3462	2.3586804363547	0.0246352548579341	1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2059	1.77398566398426	0.0539421613718379	1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3735	2.21164584352747	0.103842711967906	1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3108	2.72140383757681	0.0244131707753693	1	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.13561	1.49640781716686	0.204115871853702	1	Bacteria	Chloroflexi	KD4-96	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.528	-0.573278877864273	0.985460587808197	1	Bacteria	Chloroflexi	KD4-96	NA	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1518	0.347955053199378	0.460804020549832	1	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1224	0.854998536571687	0.310570972319572	1	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.1326	0.804480677991888	0.244062774194381	1	Bacteria	Chloroflexi	Dehalococcoidia	S085	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.8974	0.816381583031729	0.0753761235671202	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07	NA	1.74	1.77	0.3	all	0.25
OTU.15416	0.153726675287653	0.562295566733287	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07	NA	1.74	1.77	0.3	all	0.25
OTU.389	0.254433330984522	0.493981478418902	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	HSB OF53-F07	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.1616	1.9131664844397	0.17671321607202	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured Ktedobacteria bacterium	1.74	1.77	0.3	all	0.25
OTU.3571	1.60683468058169	0.0695454297814035	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured Ktedobacteria bacterium	1.74	1.77	0.3	all	0.25
OTU.1120	1.50815377775524	0.0576692344763358	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	1959-1	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1100	-0.197955409510663	0.826195258275206	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.2716	1.77180454031466	0.295186316258253	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.20227	2.16056345318976	0.0442915466590774	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.17284	2.10566294748013	0.249003105817046	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Thermosporothrix	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4710	2.02932701528944	0.157718418006655	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	Ktedonobacter	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.5971	0.855720529719335	0.422900761860092	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	FCPS473	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2741	0.273204341373149	0.485863461768579	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.987	1.25908671913834	0.0219659545075711	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1547	0.277503491908803	0.490067526667206	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured soil bacterium	uncultured soil bacterium	1.74	1.77	0.3	all	0.25
OTU.262	0.171790775130756	0.531943198212935	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.481	-0.0450162208273381	0.660920967628377	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2288	-0.255765126599204	0.759460090011122	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1515	0.853859953778307	0.295358585792292	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.24551	0.164340555633813	0.519308965073654	1	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.812	1.46074438882676	0.00257169682738276	0.257613078742997	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	JG30-KF-AS9	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1539	2.53076324069466	0.00988825465744833	0.637420435856454	Bacteria	WPS-2	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1424	-0.262548927024485	0.778405669699278	1	Bacteria	WPS-2	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2955	-0.862972027256181	0.956887503410039	1	Bacteria	WPS-2	NA	NA	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1242	-0.564893780982254	0.745301305362394	1	Bacteria	WPS-2	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.462	-0.110872427038146	0.706889100426616	1	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.22061	-0.227158629115018	0.65803452363655	1	Bacteria	Chloroflexi	Ktedonobacteria	B12-WMSP1	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1561	-1.14493550263641	0.862865950787725	1	Bacteria	Acidobacteria	Subgroup 17	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.3690	-0.191794361607941	0.651463060024193	1	Bacteria	Acidobacteria	Subgroup 17	NA	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.648	1.36721397337391	0.325888951316409	1	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus sp.	1.74	1.77	0.3	all	0.25
OTU.1506	0.573490096332917	0.427300103153445	1	Bacteria	Armatimonadetes	uncultured	NA	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.3299	1.28963349440722	0.31758806414395	1	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA	1.74	1.77	0.3	all	0.25
OTU.4879	1.86960772920646	0.208581672398728	1	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2138	1.47577124685209	0.324541484822136	1	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.379	0.757300547415931	0.155418922585304	1	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.641	-0.289337801225442	0.985061420577205	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.1555	0.0135611748452997	0.584781225137291	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	NA	NA	NA	1.74	1.77	0.3	all	0.25
OTU.2147	-0.737374123721751	0.836196141626314	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.9179	-0.0939121779976377	0.625474407702557	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.24847	1.896017541884	0.0858726748747273	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.14417	-0.253874776662978	0.85297419630745	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.4254	1.52148609530867	0.232773120036261	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.458	-0.60870057791879	0.984433652396623	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.407	-0.319823691486456	0.972907352468966	1	Bacteria	Acidobacteria	Acidobacteriia	Subgroup 2	uncultured bacterium	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.3184	-0.670204768500264	0.873092755742678	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.19552	2.11094219467001	0.134677687858447	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.978	-0.758978224373859	0.987802664906265	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.132	2.42447946047773	0.0370311231172993	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.285	-0.515035376040568	0.875363955279087	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.607	0.88544941629238	0.17269699233134	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA	1.74	1.77	0.3	all	0.25
OTU.1015	-0.026244950682865	0.728663887249916	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	NA	1.74	1.77	0.3	all	0.25
OTU.1102	0.123433535090663	0.588667644854413	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.468	-1.76665452345691	0.900680077197537	1	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1743	0.142206861856006	0.53138622733938	1	Bacteria	Bacteroidetes	Ignavibacteria	Kryptoniales	BSV26	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.11857	0.357941874069667	0.476585885624297	1	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	AKYH767	Ambiguous_taxa	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2590	0.0765398834114799	0.606309959453448	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	uncultured	uncultured bacterium	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.2436	2.09018063318035	0.224920001778575	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.7506	-0.478601687716808	0.853488374115154	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.2623	0.34386154540959	0.457463620015775	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.232	1.7309860498458	0.161626329636931	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	uncultured Chitinophagaceae bacterium	1.74	1.77	0.3	all	0.25
OTU.6131	-0.128731417921156	0.548361622434471	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.456	1.12156097876735	0.283441525043369	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Ferruginibacter	uncultured bacterium	1.74	1.77	0.3	all	0.25
OTU.1185	0.471640539815561	0.351165817395423	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2177	1.01143876784062	0.223516710352274	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.949	-0.334940534270383	0.850119343499338	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	Parafilimonas	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
OTU.2176	0.715543103404904	0.303811279570372	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	NA	1.74	1.77	0.3	all	0.25
OTU.303	1.0785206710521	0.395016196496081	1	Bacteria	Bacteroidetes	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	Ambiguous_taxa	1.74	1.77	0.3	all	0.25
